ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,2021-02-19,130,67,0,63,0,0
MD,2021-02-19,1463,737,0,726,0,0
ML,2021-02-19,32,10,0,22,0,0
NC,2021-02-19,55,32,0,23,0,0
PV,2021-02-19,378,213,0,165,0,0
RI,2021-02-19,21,11,0,5,0,5
VC,2021-02-19,402,331,0,71,0,0
AN,2021-02-20,785,546,0,239,0,0
AR,2021-02-20,189,188,0,1,0,0
AS,2021-02-20,151,140,0,11,0,0
CB,2021-02-20,51,50,0,1,0,0
CE,2021-02-20,6,0,0,6,0,0
CL,2021-02-20,242,100,0,142,0,0
CM,2021-02-20,111,72,0,39,0,0
CN,2021-02-20,171,111,0,60,0,0
CT,2021-02-20,967,510,0,0,0,457
EX,2021-02-20,40,20,0,20,0,0
GA,2021-02-20,249,210,0,39,0,0
IB,2021-02-20,49,38,0,11,0,0
MC,2021-02-20,92,55,0,37,0,0
MD,2021-02-20,1051,457,0,594,0,0
ML,2021-02-20,25,7,0,18,0,0
NC,2021-02-20,55,41,0,14,0,0
PV,2021-02-20,315,217,0,98,0,0
RI,2021-02-20,6,3,0,2,0,1
VC,2021-02-20,366,309,0,57,0,0
AN,2021-02-21,466,271,0,195,0,0
AR,2021-02-21,144,143,0,1,0,0
AS,2021-02-21,151,129,0,22,0,0
CB,2021-02-21,46,43,0,3,0,0
CE,2021-02-21,13,2,0,11,0,0
CL,2021-02-21,195,77,0,118,0,0
